Rank,TeamId,TeamName,LastSubmissionDate,Score,SubmissionCount,TeamMemberUserNames
967,13391448,"Nishan Poojary","2025-02-23 20:08:45",0.79424,2,nishan197
968,13193774,"jack cunninghammm","2025-02-26 17:57:48",0.79424,5,jackcunninghammm
969,13417376,"Carlos Gómez","2025-02-28 17:32:54",0.79424,3,carlosgt
970,13434575,unitt_a,"2025-03-06 01:39:42",0.79424,1,unitta
971,13484037,yaroslavzin485248,"2025-03-18 11:35:37",0.79424,5,yaroslavzin
972,13480527,WillDyson,"2025-03-13 00:46:39",0.79424,2,willdyson
973,13503353,ouyihang,"2025-03-16 14:56:18",0.79424,4,ouyihang
974,13474137,"Hongxin Wang","2025-03-16 19:35:51",0.79424,13,hongxinwang123
975,13496575,Danielthesmartest,"2025-03-25 15:23:30",0.79424,43,danielthesmartest
976,13518907,Nev-UCI-Project,"2025-03-25 15:24:03",0.79424,28,nevuciproject
977,13543514,Hoppou,"2025-03-30 10:44:09",0.79424,10,hoppou
978,13562735,"Jonathan David Macapagal","2025-04-04 00:30:39",0.79424,40,jonadavid
979,13561679,"Paul Andrei Morales","2025-04-05 10:35:51",0.79424,26,paulandreimorales
980,13237234,Shrutu04,"2025-02-16 11:09:41",0.79401,6,shrutu04
981,13381053,mz$7bg,"2025-02-21 12:20:22",0.79401,1,mz7bgas
982,13452385,"Boris Ito","2025-03-12 19:23:22",0.79401,7,borisito
983,13466292,"[Deleted] 72717a69-f867-47fc-be75-8784080df246","2025-03-09 13:16:49",0.79401,1,del=7ece30c549c85dce
984,13468368,"Jake Patrick Curran","2025-03-12 03:56:52",0.79401,16,jakepatrickcurran
985,13480932,"Ritika Nigam","2025-03-12 19:12:04",0.79401,1,ritikanigam23
986,13422834,"Paul Paul90","2025-03-13 20:11:20",0.79401,1,paulpaul90
987,13485637,"Francisco G. Taboada","2025-03-25 15:24:18",0.79401,37,franciscogtaboada
988,13507082,"HACKER HE","2025-03-17 09:10:25",0.79401,3,hackerhe
989,13504031,EnhancedMachineIntelligence,"2025-03-18 15:56:22",0.79401,1,enhancedmachinen
990,13474029,"Rayhan Bawahab","2025-03-25 15:23:47",0.79401,36,rayhanbawahab
991,13485088,"Chris gggg1","2025-03-20 05:06:30",0.79401,10,chrisgggg1
992,13526547,"bobbi halsell","2025-03-21 11:12:58",0.79401,5,bobbihalsell
993,13485733,"Sanjoy Datta06","2025-03-25 15:23:42",0.79401,36,sanjoydatta06
994,13524964,"Hunter Hoang","2025-03-21 02:06:45",0.79401,17,hunterhoang
995,13492050,"David Meng","2025-03-25 00:24:29",0.79401,66,davidmenggx
996,13547196,"Wilson Ng Jing An","2025-03-25 10:45:45",0.79401,1,wilsonngja
997,13671843,BL4Z3_KIN9,"2025-04-15 16:46:11",0.79401,17,bl4z3kin9
998,13343640,"mahdi mosavi","2025-02-16 10:24:12",0.79378,1,mahdimosavi
999,13358863,TheIkechukwu,"2025-02-18 10:37:32",0.79378,1,theikechukwu
1000,13434455,"Joacim Carhed","2025-03-04 01:43:16",0.79378,1,joacimcarhed
1001,8963738,Ajay1013,"2025-03-04 08:02:47",0.79378,1,ajay1013
1002,13463659,"Jenilson Moraes","2025-03-09 01:56:47",0.79378,9,jenilsonmoraes
1003,13463350,"Pratham Hebbar","2025-03-13 22:30:32",0.79378,21,prathamhebbar
1004,13490799,"Gabriel Guzman Diaz","2025-04-09 22:42:26",0.79378,38,gabrielguzmandiaz
1005,13492600,tiffzhny,"2025-03-18 01:31:25",0.79378,6,tiffzhny
1006,13486032,"Andrew Slade","2025-03-16 20:42:05",0.79378,12,andrewslade42
1007,13501984,"Pranav Vijay Krishna","2025-03-20 22:39:26",0.79378,5,pranavvijaykrishna
1008,13519468,"Kristine CC","2025-03-19 09:49:29",0.79378,3,kristinecc
1009,13501463,"William Ly","2025-03-20 05:35:15",0.79378,2,plsbuffmygrade
1010,13088004,"Margabrielle Navarro","2025-03-21 06:45:08",0.79378,2,margabriellenavarro
1011,13530440,"Jeetesh Vinjam","2025-03-25 15:24:19",0.79378,18,jeeteshvinjam
1012,13530869,"Dhruv Mantri","2025-03-21 06:48:17",0.79378,1,dhruvmantri11
1013,13580002,"Emiliano Au","2025-03-31 07:57:21",0.79378,1,emilianoau
1014,13563090,XiiYii,"2025-04-06 07:55:58",0.79378,4,xiiyii
1015,13631636,"Zezhen Wang","2025-04-08 19:11:57",0.79378,2,zezhenwang
1016,13610004,"Milo Tyler Prady","2025-04-11 14:16:58",0.79378,8,milotylerprady
1017,13657031,"Tao Tsu","2025-04-13 15:42:17",0.79378,3,taotsu
1018,13679747,minyong-jeong,"2025-04-16 05:51:38",0.79378,2,minyongjeong
1019,13324111,"Shine Maru","2025-02-21 04:38:37",0.79354,2,shinemaru
1020,10718282,"Kacper Kobus","2025-02-21 19:11:13",0.79354,2,kacperkobus
1021,13282166,"RODRIGO ENRIQUE ALBUREZ RECINOS","2025-02-24 07:34:05",0.79354,5,rodrigoenriquealbu
1022,13409627,caojingyuan1,"2025-03-11 11:51:56",0.79354,2,caojingyuan1
1023,13480182,"Mark Amori","2025-03-12 00:39:03",0.79354,1,markamori
1024,13480949,"ylan duong","2025-03-12 04:26:53",0.79354,2,ylanduong
1025,13473665,"Max Kristian Dunmire","2025-03-20 20:01:12",0.79354,22,maxkristiandunmire
1026,13511758,"Ngo Viet Tinh","2025-03-18 03:42:10",0.79354,5,ngoviettinh
1027,13496644,"YUGANSH SHARMA","2025-03-18 07:22:40",0.79354,4,yugansh5012s
1028,13496715,junhaz18,"2025-03-20 23:28:04",0.79354,49,junhaz18
1029,13487324,"Leyi Lu","2025-03-20 08:14:30",0.79354,14,leyiluuu
1030,13522968,"Nguyen Thanh Nguyen Bui","2025-03-21 06:52:04",0.79354,11,nguyenthanhnguyenbui
1031,13562240,"Kian Vincent Aquende","2025-03-28 04:37:14",0.79354,9,kianvincentaquende
1032,13603810,BoyBawang1001,"2025-04-03 13:14:55",0.79354,7,boybawang1001
1033,13604575,"Julian Manalang","2025-04-04 02:41:21",0.79354,5,julianmanalang
1034,13566400,"John Carlo Morales","2025-04-04 02:11:13",0.79354,14,johncarlomorales
1035,13618786,"Nikki Yuan","2025-04-06 07:43:44",0.79354,10,nikkiyuan
1036,11736686,"Dex Dixing Xu","2025-04-15 05:44:06",0.79354,3,dexhunter
1037,13639625,AbiAbid,"2025-04-10 10:04:18",0.79354,3,abiabid
1038,13679735,Sunshine1823,"2025-04-16 06:40:08",0.79354,1,sunshine1823
1039,13359761,"Morgan Pimblett","2025-02-19 09:33:50",0.79331,1,morganpimblett
1040,13391838,"Nakanishi Wataru","2025-02-27 01:35:05",0.79331,2,nakanishiwataru
1041,13404470,"Midori FF","2025-02-26 11:17:09",0.79331,2,midoriferreira
1042,13423582,AngerWe,"2025-03-02 01:16:06",0.79331,2,angerwe
1043,13429542,"Novoo Basak","2025-03-23 09:54:04",0.79331,25,novoobasak
1044,13445876,"Patrick Dreesmann","2025-03-05 20:07:44",0.79331,1,havald
1045,13431897,"Mahin Akondo","2025-03-12 16:54:35",0.79331,4,mahinakondo
1046,13481657,"Vaibhav Thapliyal ","2025-03-18 05:14:30",0.79331,2,vaibhavthapliyal1907
1047,13480252,"Yuanjin Li","2025-03-14 00:35:32",0.79331,1,yuanjinli
1048,13512639,aixiuxiu,"2025-03-19 04:03:09",0.79331,1,aixiuxiu
1049,13459827,"Mycroft Xiang","2025-03-20 17:23:49",0.79331,41,mycroftxiang
1050,13543516,kaaree,"2025-03-29 17:04:33",0.79331,4,kaaree
1051,13579042,StrikStorm,"2025-03-31 03:11:40",0.79331,1,strikstorm
1052,13620821,Sushruthahegde,"2025-04-06 11:16:46",0.79331,1,sushrutha123
1053,13012480,2024e_Jay,"2025-04-07 09:41:57",0.79331,2,jaychen0609
1054,13361171,"LEBAILI MOHAMED OUAIL","2025-02-25 10:23:28",0.79307,9,lebailimohamedouail
1055,13400264,"Кирилл Гребанов","2025-02-27 06:28:19",0.79307,10,bgbgbgbbg
1056,13415175,skool_ch,"2025-02-28 15:18:18",0.79307,1,skoolch
1057,13364499,"[Deleted] 0ffb6383-7cb7-44e3-b05b-1e4f61b007f3","2025-03-01 07:27:28",0.79307,4,del=49d11a4341d4062c
1058,13465566,futureHello,"2025-03-14 18:18:25",0.79307,9,futurehello
1059,13348701,"Rajkumar Sivasamy","2025-03-18 12:03:02",0.79307,1,rajkumarsivasamy
1060,13491307,HuayuLiu,"2025-03-19 03:38:42",0.79307,15,huayuliu3
1061,13537458,"Nishanth P Kashyap","2025-03-22 16:33:31",0.79307,5,nishanthpkashyap
1062,13575569,"Szabolcs Rikli","2025-04-01 17:16:51",0.79307,4,szabolcsrikli
1063,13599276,"Catalina Naranjo","2025-04-10 13:26:11",0.79307,8,catalinanaranjo
1064,13604069,"stuard osorio","2025-04-10 13:25:04",0.79307,4,stuardosorio
1065,13604072,"Juan Gomez","2025-04-03 13:31:51",0.79307,1,finanzasmilanes
1066,13604073,"Jhostin RA","2025-04-03 13:32:19",0.79307,1,jhostinra
1067,13606594,"Francia Mae Palatino","2025-04-04 01:42:38",0.79307,9,franciamaepalatino
1068,13597520,"Seif Khaled12","2025-04-07 15:12:05",0.79307,5,seifkhaled12
1069,13630550,"Jongha Baekk","2025-04-08 08:14:11",0.79307,2,jonghabaekk
1070,13352770,"Jack Munro","2025-02-17 17:56:59",0.79284,4,jackmunro
1071,13373877,Nenn118,"2025-02-20 14:09:16",0.79284,2,nenn118
1072,9703762,"Liam Davies","2025-02-24 17:21:34",0.79284,1,liamdavies1
1073,13392582,MLnoob42,"2025-02-25 07:57:37",0.79284,8,mlnoob42
1074,13395339,"Swapnil Saha Shawon","2025-02-25 08:52:34",0.79284,2,swapnilsahashawon
1075,13399306,"Eduardo Lezama","2025-02-25 16:48:09",0.79284,1,eduardolezama
1076,13468236,"Joseph Persteins","2025-03-10 00:52:13",0.79284,2,josephpersteins
1077,13509768,"Hassin Arman","2025-03-17 20:46:55",0.79284,8,hassinarman
1078,13527736,Drenaix,"2025-03-24 10:18:36",0.79284,3,drenaix
1079,13551271,"Prabal Maurya","2025-03-26 06:59:09",0.79284,2,prabalmaurya
1080,13613382,"Cindy Huang 1013","2025-04-07 22:33:33",0.79284,3,cindyhuang1013
1081,13654285,"Vasanth Vasu","2025-04-11 07:19:44",0.79284,1,vasanthvasu2003
1082,8968104,Alexander_vikt,"2025-04-12 17:20:58",0.79284,1,alexandervikt
1083,13665564,"li Zhige","2025-04-15 14:39:03",0.79284,3,lizhige
1084,13680855,"chandu Sivaji","2025-04-16 12:03:13",0.79284,1,chandusivaji
1085,13566353,"Jason Schar","2025-04-16 16:45:16",0.79284,2,jasonschar
1086,13353216,"Molly Taylor","2025-02-19 05:47:49",0.79261,6,mollyrt
1087,13307673,"Q Wang","2025-02-19 09:54:54",0.79261,3,qwangai
1088,13421064,wwlltt,"2025-03-02 08:04:48",0.79261,8,wwlltt
1089,13434465,"Aswad Kamal","2025-03-04 01:43:05",0.79261,1,aswadk
1090,13434456,"Pablo Ablanedo","2025-03-04 08:38:36",0.79261,1,pabloablanedo
1091,13465443,"Nikolai Levshakov","2025-03-10 09:41:44",0.79261,3,nikolailevshakov
1092,13484541,"Julia #4","2025-03-12 17:13:34",0.79261,1,juliatrif
1093,13524768,jiahaoshen,"2025-03-23 11:50:12",0.79261,3,yangya9
1094,11816973,Nico7777777,"2025-03-30 19:23:24",0.79261,4,nico7777777
1095,13639464,"sunitha krishna k","2025-04-09 09:41:17",0.79261,1,sunithakrishnak
1096,13636625,"Elliot Rosen","2025-04-09 19:56:47",0.79261,4,elliotrosen1
1097,13647681,"Gino Lorenzo Tuano","2025-04-10 13:14:38",0.79261,4,ginolorenzotuano
1098,13187175,"Nick Kipshidze","2025-04-13 16:45:50",0.79237,6,kipshidze
1099,13344096,"Haonan Zhang","2025-02-16 01:17:12",0.79237,1,haonanzhang033
1100,13324354,"Shingo Wada","2025-02-16 14:09:20",0.79237,1,shingowada
1101,13246762,DylanHD,"2025-02-17 16:28:39",0.79237,5,dylanhd
1102,13211767,"Garrett Cannon-Weeks","2025-03-03 17:39:07",0.79237,2,garrettcannonweeks
1103,13456994,"Catalina Villamil","2025-03-07 16:18:05",0.79237,2,catalinavillamil
1104,13464652,JohanaMartinez,"2025-03-20 00:51:20",0.79237,12,jmtz28
1105,13497431,"Ricardo M Alto","2025-03-15 04:57:28",0.79237,10,ricardomalto
1106,13497538,ZamanethzieGranados,"2025-03-15 07:52:56",0.79237,10,zamanethziegranados
1107,13487007,"Alyssa Moua","2025-03-15 08:58:33",0.79237,3,alyssamoua
1108,13477866,Evalvis,"2025-03-16 12:09:52",0.79237,1,evaldasvisockas
1109,13505767,zli229,"2025-03-19 22:46:56",0.79237,6,zli229
1110,13473877,"Anthony Lara","2025-03-17 22:39:36",0.79237,6,antlara1147
1111,13509788,"Artem Dzhalilov","2025-03-17 22:50:04",0.79237,3,artemdzhalilov
1112,13481642,"Haidong Yan chn","2025-03-19 06:36:09",0.79237,4,haidongyanchn
1113,13475771,"Justin Thomas Tran","2025-03-19 08:01:52",0.79237,6,justint2x
1114,13491404,"Jin Woo Choi","2025-03-19 02:17:57",0.79237,8,jinwoochoi06
1115,13468572,Katie24545678654,"2025-03-20 20:30:43",0.79237,10,katie24545678654
1116,13486588,"Tianlin Hou","2025-03-20 09:08:10",0.79237,12,tianlinhou
1117,13476041,"Sherlyn Aranza","2025-03-25 15:24:11",0.79237,21,sherlynaranza
1118,13497763,"Xianzhu Jin","2025-03-20 00:06:41",0.79237,4,xianzhujin
1119,13463110,"Kevin Bora Cetin","2025-03-25 15:24:35",0.79237,44,kevinboracetin
1120,13524239,"Ho Yeung Wong","2025-03-25 15:24:01",0.79237,31,hoyeungwong
1121,13481126,"Andony Velasquez","2025-03-20 07:04:26",0.79237,17,andonyvelasquez
1122,13357944,"Tristen Aaron Nacpil","2025-04-04 02:58:53",0.79237,10,tristenaaronnacpil
1123,13512600,"Neelkanth Aher","2025-04-04 14:44:22",0.79237,2,"gauridubey07,neelkanthaher,ritukumarii,snehawagh29,viv3kr"
1124,13625103,"Vivek Verma","2025-04-07 08:58:22",0.79237,2,cosmicescape
1125,13631325,"Brent Berenguer","2025-04-08 05:09:21",0.79237,1,brentberenguer
1126,13630014,"James Gair","2025-04-09 16:59:06",0.79237,1,jamesgair
1127,13647712,"Khrizostome Loyola","2025-04-10 07:46:49",0.79237,3,khrizostomeloyola
1128,13245009,"Zeeshan Waheed","2025-02-19 05:45:18",0.79214,1,zeeshanwaheed
1129,13382418,"Steven Lie Wibowo","2025-02-22 08:40:50",0.79214,2,stevenliewibowo
1130,13428058,Oscarg1,"2025-03-03 06:08:24",0.79214,5,oscarg1
1131,13430012,"Đan Thi Nguyễn","2025-03-04 04:34:35",0.79214,3,anthinguyn
1132,13413374,陈柏贤,"2025-03-04 12:42:18",0.79214,1,cbxyps666
1133,13405957,"Bartu Taskin","2025-03-06 17:36:47",0.79214,1,bartutaskinn
1134,13453612,Kali79,"2025-03-08 16:01:41",0.79214,1,kali79
1135,13468163,sherrytramm,"2025-03-12 21:08:53",0.79214,3,sherrytramm
1136,13482026,"Jeryn Nyberg","2025-03-14 08:28:55",0.79214,7,jerynnyberg
1137,13495895,"Jianan Zhu","2025-03-25 01:26:11",0.79214,11,canaan001
1138,13475331,"Andrew Nguyen","2025-03-17 21:36:34",0.79214,7,andreguy14
1139,13476383,"Michelle Mateo","2025-03-21 04:19:04",0.79214,2,mmateo3
1140,13473579,"Khadidzha Shikhalieva","2025-03-21 07:17:02",0.79214,3,khadidzhashikhalieva
1141,13529024,"Vivan Bheda","2025-03-21 05:56:39",0.79214,5,vivanbheda
1142,13530167,JulianLN17,"2025-03-21 05:57:44",0.79214,6,julianln17
1143,13475013,"Ashton Breer","2025-03-21 06:21:15",0.79214,4,ashtonbreer
1144,13130398,eco_rtv,"2025-03-21 10:11:15",0.79214,1,ecortv
1145,13567664,"Atharv Mansing Patil","2025-03-28 20:25:56",0.79214,2,atharvmansingpatil
1146,13633784,Thuyên,"2025-04-08 13:19:41",0.79214,1,fructoz3
1147,12908082,ESSILFIE,"2025-04-11 10:19:08",0.79214,3,luffa143
1148,13672162,"Ctrl+Alt+Del Squad_FMU","2025-04-14 22:16:48",0.79214,2,"eduardogomesdasilva,fellipegasilva,kaiquegodoy,leofmu,lincolnthierry,wallaceportugal"
1149,13394327,lcssphr,"2025-02-24 13:38:05",0.79191,2,lcssphr
1150,13427266,"Muhammad Hassan Abbasi","2025-03-08 02:57:16",0.79191,14,muhammadhassanabbasi
1151,13434450,"Riya Shah #2","2025-03-04 01:43:06",0.79191,1,riyahiteshkumarshah
1152,13479737,"Vanya Arora","2025-03-11 20:21:44",0.79191,1,vanyaarora15
1153,13486862,"Shreya Jagannathan","2025-03-14 06:32:01",0.79191,11,shreyajagannathan
1154,13496687,"Shreya Jagannathan #2","2025-03-25 15:24:11",0.79191,22,shreyakj143
1155,13510986,"Emily Melgarejo","2025-03-18 00:26:11",0.79191,2,emilymelgarejo
1156,13474286,"Jesus Andre Lopez","2025-03-19 21:43:47",0.79191,10,jesusandrelopez
1157,13493295,tribeironunes,"2025-03-22 12:09:32",0.79191,14,tribeironunes
1158,12566245,"Arya Gill","2025-03-20 05:04:50",0.79191,16,aryagill1
1159,13487699,"Chloe Zhao","2025-03-21 04:30:50",0.79191,2,chloezhao8
1160,13067428,"Fengyuan Liu","2025-03-21 05:32:15",0.79191,1,fengyl8
1161,13501668,"Madhav Raghu","2025-03-25 15:24:05",0.79191,21,madhavraghu
1162,13500956,"Yuming Wang","2025-03-21 06:45:38",0.79191,17,yumingwang67
1163,13579022,"Adriana Palma Sánchez","2025-03-31 11:35:11",0.79191,2,adrianapalmasnchez
1164,13588915,"Luane Kinch","2025-04-01 08:49:15",0.79191,2,luanekinch
1165,13590073,yuemoruqiu,"2025-04-01 12:52:33",0.79191,4,yuemoruqiu
1166,13585709,taoranyuri,"2025-04-01 12:55:53",0.79191,1,taoranyuri
1167,13590571,"xu yaowenx","2025-04-01 14:04:59",0.79191,1,xuyaowenx
1168,13600380,"John Alan Tan","2025-04-04 02:26:14",0.79191,8,johnalantan
1169,13348692,"David #9","2025-02-16 21:05:14",0.79167,7,heyhou
1170,13245380,MAHAAZAM,"2025-03-03 05:55:04",0.79167,2,mahaazam
1171,13447007,プリン（プリン）,"2025-03-06 06:30:00",0.79167,1,budingla
1172,13450670,"Mehmet Özel","2025-03-06 14:39:32",0.79167,1,mehmetozell
1173,13458653,"Cooper Shafer","2025-03-08 01:28:52",0.79167,1,coopershafer
1174,13325476,"mathew go","2025-03-11 06:39:37",0.79167,2,mathewgo
1175,12693834,"Артур Шахворостов","2025-03-11 15:59:54",0.79167,1,arkonaori
1176,13445718,anoMMona,"2025-03-12 16:38:41",0.79167,1,anommona
1177,13312679,coder@Kr,"2025-03-19 06:40:02",0.79167,1,coderkr
1178,13523064,MUDIT2007,"2025-03-20 20:43:59",0.79167,1,mudit2007
1179,13529678,"Asher Jeremiah Vollom","2025-03-25 15:23:55",0.79167,21,asherjeremiahvollom
1180,13539807,Abhishek_mitra_2004,"2025-03-23 07:29:07",0.79167,1,abhishekmitra2004
1181,13573485,"Bill Sans","2025-03-29 13:56:01",0.79167,1,billsans
1182,13577075,hoppou_other,"2025-03-30 11:39:12",0.79167,5,hoppouother
1183,13012496,2024e_Wemmy,"2025-04-01 05:24:16",0.79167,1,jellyfishp
1184,13596905,"Hritik Kumar Routia","2025-04-05 12:33:26",0.79167,2,hritikkumarroutia
1185,13640054,"Yuki Kunimoto","2025-04-09 13:19:23",0.79167,2,yukikunimoto
1186,13646514,"Mae Santos","2025-04-10 07:57:13",0.79167,8,maesantos
1187,13636386,Stukalkin,"2025-04-10 09:21:27",0.79167,4,stukalkin
1188,13666356,Znaxxh,"2025-04-15 14:40:57",0.79167,2,znaxxh
1189,13396249,Ananasforever,"2025-02-26 19:34:23",0.79144,12,ananasforever
1190,13399182,"Haziz Poseidon","2025-02-26 06:17:19",0.79144,5,hazizposeidon
1191,13372972,"g petep","2025-02-28 17:09:01",0.79144,3,gpetep
1192,13421302,"Mike Roonane Fernandez","2025-03-02 13:05:25",0.79144,3,mikeroonanefernandez
1193,13434446,"Xiaoying Kan","2025-03-04 01:44:56",0.79144,1,xiaoyingkan
1194,13438953,"Kristian Nordby","2025-03-12 05:24:47",0.79144,12,kristiannordby
1195,13497546,LacChe,"2025-03-16 01:55:46",0.79144,2,lacche
1196,13532248,"Barış Özcan","2025-03-21 11:26:51",0.79144,1,barsozcan
1197,13539816,"Mario Alberto Carrillo Martínez","2025-03-30 23:45:06",0.79144,2,marioalbertoca
1198,13577450,chenhahah,"2025-04-02 14:47:12",0.79144,16,chenhahah520
1199,13585501,"Sreevari Sheethal","2025-04-01 00:46:34",0.79144,1,sreevarisheethal
1200,12483792,"Marwan Ashref","2025-04-02 13:24:18",0.79144,2,marwanashref
1201,13591600,"Kunal Koshta","2025-04-03 19:40:11",0.79144,1,kunalkoshta2004
1202,13627100,"Sundar Balaji. M","2025-04-07 12:42:20",0.79144,1,sundarbalajim
1203,13627665,waynelee_428,"2025-04-07 13:54:58",0.79144,1,waynelee428
1204,13012494,Retesayy,"2025-04-07 14:19:14",0.79144,2,retesayy
1205,13629799,"Vlas Veles","2025-04-07 22:31:56",0.79144,1,vlasveles
1206,13664274,PiorreJomas,"2025-04-13 09:03:33",0.79144,1,piorrejomas
1207,13678816,"Sung Yeereum","2025-04-16 09:07:51",0.79144,10,sungyeereum
1208,13397119,"Hữu Nguyễn","2025-02-25 14:03:56",0.79120,3,nguyenthanghuu
1209,13403174,cgolds,"2025-02-26 07:32:40",0.79120,10,cgolds
1210,13444685,Jimbo_slice1111,"2025-03-11 21:29:14",0.79120,3,jimboslice1111
1211,13532762,CPPfive,"2025-03-21 14:37:24",0.79120,2,cppfive
1212,13545269,herbalvegetable,"2025-03-24 10:29:49",0.79120,5,herbalvegetable
1213,13545893,Jonomyster,"2025-03-25 20:47:01",0.79120,1,jonomyster
1214,13557992,Khushbu,"2025-03-26 16:22:45",0.79120,1,khushbukamal02
1215,13456250,Shreya,"2025-04-10 21:04:56",0.79120,4,shreyab888
1216,13578133,TRUPE_FMU,"2025-04-16 15:41:22",0.79120,1,"alfeson,brunapmagalhes,dilzinha,fabinholuis,gabrielslick,joaoale12,leticiaalvessena,ruivastica"
1217,13229074,"David Blandón","2025-02-15 23:13:06",0.79097,1,dacxj0
1218,13363686,"PRIYANKA MAHTO","2025-02-19 05:25:41",0.79097,1,priyankamahto
1219,13371426,"James Khan","2025-02-22 01:13:32",0.79097,1,jameskhan
1220,13371450,"Anuva Negi","2025-02-22 01:15:14",0.79097,1,anuva15
1221,13474051,Kea102629,"2025-03-12 22:06:10",0.79097,8,kea102629
1222,13463248,AlakaDeepak,"2025-03-11 20:53:03",0.79097,2,alakadeepak
1223,13496588,Rosto4eks,"2025-03-16 17:33:58",0.79097,1,rosto4eks
1224,13473541,"Jeremy Brinkworth","2025-03-17 17:12:01",0.79097,12,jbrinkw
1225,13474483,"Nishka Jain","2025-03-19 04:11:45",0.79097,11,nxshka1512
1226,13529711,"yj yyyyyy2","2025-03-21 00:59:20",0.79097,13,yjyyyyyy2
1227,13530042,yijunyuan0824,"2025-03-25 15:23:48",0.79097,21,yijunyuan0824
1228,13272242,"Ines Nelson","2025-04-01 08:54:25",0.79097,2,inesnelson
1229,13637668,taruunnnnn,"2025-04-09 04:46:31",0.79097,1,taruunnnnn
1230,13639808,J.R.jay,"2025-04-09 13:02:16",0.79097,2,jayjwrzj
1231,13545864,"Руслан Ильин","2025-04-09 21:17:15",0.79097,3,flaize216
1232,13665385,zeeshanx,"2025-04-14 14:36:22",0.79097,4,zeeshanx
1233,13396142,"Mattia De Bartolomeis","2025-02-24 20:00:44",0.79074,1,mattiadebartolomeis
1234,13418482,"Michael Rees","2025-03-01 16:12:06",0.79074,2,michaelrrees1
1235,13434453,"Vaishvi Patel","2025-03-04 01:45:52",0.79074,1,vaishvipatell
1236,13486634,Kaileyb12,"2025-03-13 20:14:10",0.79074,5,kaileyb12
1237,13518572,"Hsu Chia Chang","2025-03-19 04:22:17",0.79074,1,hsuchiachang1
1238,11521789,"Noam Rosenmann","2025-03-24 19:25:18",0.79074,2,noamros
1239,13571885,"Ram�n Lerma Hern�ndez","2025-03-31 04:41:00",0.79074,4,ramnlermahernndez
1240,13561289,"Ethan Gael Uresti Ramírez","2025-03-31 05:37:14",0.79074,1,uresti
1241,13656999,"Ritwik Maity","2025-04-15 17:15:22",0.79074,1,maityritwik
1242,13678829,Gamchilmatzergling,"2025-04-16 08:48:08",0.79074,3,gamchilmatzergling
1243,13362703,"Zach Chn","2025-02-19 04:00:02",0.79050,1,zachchn
1244,13398580,amirjordan23,"2025-02-27 12:10:12",0.79050,4,amirjordan23
1245,13391854,DataThisDataThat,"2025-03-03 00:07:14",0.79050,2,"ankitsawant24,anshdasrapuria,ishandesaii,mohimadhu"
1246,13388162,WoodyDRN,"2025-03-13 21:18:57",0.79050,21,woodydrn
1247,13285286,CardboardTank,"2025-03-07 05:18:57",0.79050,4,cardboardtank
1248,13478088,"Logan Yhu","2025-03-12 05:24:54",0.79050,2,lmyhu03
1249,13251339,ARKABRATA1998J,"2025-03-16 15:51:01",0.79050,1,arkabrata1998j
1250,13500953,"Jimmy Jiang010","2025-03-21 06:39:57",0.79050,18,jimmyjiang010
1251,13505969,"Christian Raya","2025-03-19 00:33:33",0.79050,13,christianraya
1252,13486886,"Jeffery Xie Lee","2025-03-18 02:18:45",0.79050,8,jefferyxielee
1253,13325641,nena_v,"2025-03-20 10:05:35",0.79050,1,nenavolf
1254,13540069,IsseiYamamoto,"2025-04-04 07:39:34",0.79050,14,isseiyamamoto
1255,13547847,toshiouchi,"2025-03-26 15:42:07",0.79050,1,toshiouchi
1256,13579874,"Paulina Cavazos Garcés","2025-03-31 04:17:09",0.79050,2,paulinacavazosgarcs
1257,13588497,"Team Skywalker","2025-04-01 10:09:20",0.79050,7,"benoitprmt,guillaumesr,haruki45,kilianolry,mateogra"
1258,13633855,moanaangel,"2025-04-08 13:20:45",0.79050,1,moanaangel
1259,13637139,"LaMonte Nunn","2025-04-09 02:35:44",0.79050,1,lamontenunn
1260,13411659,"Ayush Bairwa","2025-04-12 23:05:28",0.79050,2,ayushbairwa
1261,13396231,Pelican,"2025-03-03 16:00:36",0.79027,2,tim100
1262,13436054,"M Shan Ifitkhar","2025-03-04 08:09:35",0.79027,1,mshanifitkhar
1263,13466353,TobyDG,"2025-03-14 10:27:12",0.79027,1,tobydg
1264,13501732,Hantsuki,"2025-03-16 07:06:27",0.79027,1,hantsuki
1265,13475106,"Will Bao","2025-03-19 03:44:48",0.79027,14,wiiibao
1266,13525649,"surya Karasala","2025-03-20 07:34:15",0.79027,1,surya873k
1267,13469116,"Anton Ko","2025-03-20 20:05:37",0.79027,11,antonk08
1268,13534747,"Jean Zayas","2025-03-22 02:41:48",0.79027,3,jeanzayas
1269,13528967,"Jaroslav Miliunec","2025-04-04 15:26:00",0.79027,10,jaroslavmiliunec
1270,13595075,"Ayusman Samasi","2025-04-15 12:01:58",0.79027,1,samasiayushman
1271,13405994,"Necati Furkan Erçin","2025-03-22 20:15:39",0.79003,6,necatifurkanercin
1272,13431722,"Venkat Sai","2025-03-06 08:07:37",0.79003,1,venkatsai0301
1273,13396830,"Everton Tenorio","2025-03-09 02:14:25",0.79003,10,evertontenorio
1274,13429582,Lazzy03,"2025-03-10 19:35:59",0.79003,1,lazzy03
1275,13481297,BKwas11,"2025-03-12 08:20:57",0.79003,5,bkwas11
1276,13501642,"jzou 3","2025-03-16 08:19:03",0.79003,1,jzou333
